<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;30;20200217;160000;250.6900000;251.1000000;250.3500000;251.0700000;940520
SBER;30;20200217;163000;251.0700000;251.1500000;250.7800000;250.8300000;744090
SBER;30;20200217;170000;250.8300000;251.2000000;250.7200000;251.0400000;1066100
SBER;30;20200217;173000;251.0100000;251.4000000;250.8500000;251.3400000;851240
SBER;30;20200217;180000;251.3400000;251.7500000;250.8000000;251.0600000;1811960
SBER;30;20200217;183000;251.0600000;251.4800000;250.7800000;251.3200000;1609370
SBER;30;20200217;190000;251.3200000;251.5700000;251.1400000;251.3600000;1697320
SBER;30;20200218;103000;250.0800000;250.4400000;247.8700000;248.7900000;4502080
SBER;30;20200218;110000;248.8300000;249.1500000;248.5800000;248.8300000;1629060
SBER;30;20200218;113000;248.8000000;249.2500000;248.5700000;248.8300000;1469510
SBER;30;20200218;120000;248.8900000;249.5000000;248.7600000;249.2900000;1680170
SBER;30;20200218;123000;249.2400000;249.3300000;248.6000000;248.8900000;1757720
SBER;30;20200218;130000;248.9000000;248.9500000;248.2200000;248.5000000;2393830
SBER;30;20200218;133000;248.5000000;249.4500000;248.3300000;249.0600000;1512810
SBER;30;20200218;140000;249.0300000;249.4500000;248.9300000;249.1600000;742520
SBER;30;20200218;143000;249.1600000;249.8000000;249.0800000;249.8000000;967700
SBER;30;20200218;150000;249.8000000;249.8500000;249.2300000;249.5100000;1453890
SBER;30;20200218;153000;249.4600000;249.5700000;248.7000000;248.8700000;922890
SBER;30;20200218;160000;248.8800000;249.4700000;248.7200000;248.7700000;1426230
SBER;30;20200218;163000;248.7900000;249.0300000;248.3300000;248.7700000;2007940
SBER;30;20200218;170000;248.7900000;248.7900000;248.3300000;248.6800000;1197260
SBER;30;20200218;173000;248.6800000;249.3000000;248.6500000;249.0900000;1467240
SBER;30;20200218;180000;249.0900000;250.0000000;249.0700000;249.8600000;2592540
SBER;30;20200218;183000;249.8600000;249.8900000;247.7000000;247.8900000;3959070
SBER;30;20200218;190000;247.8900000;249.2000000;247.5700000;249.2000000;4576970
SBER;30;20200219;103000;250.3700000;250.4900000;249.0800000;249.5000000;2588030
SBER;30;20200219;110000;249.4800000;249.7000000;249.0700000;249.5000000;1259950
SBER;30;20200219;113000;249.5000000;249.8200000;247.9500000;248.8600000;4041610
SBER;30;20200219;120000;248.8900000;249.3700000;248.7400000;249.1000000;1122410
SBER;30;20200219;123000;249.0600000;249.8000000;248.7300000;249.3500000;2309780
SBER;30;20200219;130000;249.4100000;249.7000000;249.0400000;249.5500000;568230
SBER;30;20200219;133000;249.5500000;249.9200000;249.3300000;249.7700000;1146290
SBER;30;20200219;140000;249.7700000;249.8400000;249.3600000;249.6500000;565520
SBER;30;20200219;143000;249.6700000;249.7500000;249.0300000;249.1400000;548240
SBER;30;20200219;150000;249.1400000;249.4000000;248.8400000;249.1400000;854800
SBER;30;20200219;153000;249.1800000;249.4500000;249.0000000;249.4000000;790700
SBER;30;20200219;160000;249.3400000;249.7500000;249.0100000;249.1800000;936910
SBER;30;20200219;163000;249.1800000;249.5000000;248.8700000;249.5000000;814750
SBER;30;20200219;170000;249.4900000;250.3900000;249.3300000;250.3000000;1580750
SBER;30;20200219;173000;250.2600000;250.6800000;249.8800000;250.1100000;1317110
SBER;30;20200219;180000;250.2100000;250.6800000;249.9300000;250.1000000;2189780
SBER;30;20200219;183000;250.0600000;250.3800000;249.5500000;249.8400000;1725810
SBER;30;20200219;190000;249.8400000;249.8900000;249.7000000;249.7000000;1380200
SBER;30;20200220;103000;250.0700000;250.6700000;249.7100000;250.6200000;1656510
SBER;30;20200220;110000;250.6100000;251.6500000;250.3800000;251.6500000;2572110
SBER;30;20200220;113000;251.6500000;252.1700000;250.8000000;250.9600000;4996930
SBER;30;20200220;120000;250.9100000;251.5600000;250.7200000;251.2000000;1927300
SBER;30;20200220;123000;251.2400000;251.3800000;250.7000000;250.9400000;820080
SBER;30;20200220;130000;250.9600000;251.2300000;250.8700000;251.1100000;475710
SBER;30;20200220;133000;251.1000000;251.1000000;250.7200000;250.9200000;1092000
SBER;30;20200220;140000;250.9300000;250.9800000;250.7600000;250.9100000;320320
SBER;30;20200220;143000;250.9300000;251.3500000;250.7500000;251.1900000;760510
SBER;30;20200220;150000;251.2200000;251.5000000;251.0500000;251.2100000;703260
SBER;30;20200220;153000;251.1700000;251.5800000;251.0100000;251.4500000;853860
SBER;30;20200220;160000;251.4500000;251.7600000;251.2400000;251.7500000;799670
SBER;30;20200220;163000;251.7500000;251.7500000;251.3500000;251.3700000;850410
SBER;30;20200220;170000;251.3700000;251.5000000;250.3800000;251.0500000;2084230
SBER;30;20200220;173000;251.0000000;251.3100000;250.8000000;251.0100000;1090680
SBER;30;20200220;180000;251.0600000;251.0600000;249.1300000;250.4000000;5627710
SBER;30;20200220;183000;250.4000000;250.5900000;250.1100000;250.2600000;1783470
SBER;30;20200220;190000;250.2700000;250.2800000;249.8000000;250.1500000;2293120
SBER;30;20200221;103000;248.4200000;248.5400000;247.7100000;247.9000000;3118480
SBER;30;20200221;110000;247.9000000;248.2200000;247.2400000;248.1100000;2971040
SBER;30;20200221;113000;248.1300000;248.5900000;247.5300000;248.5700000;1868630
SBER;30;20200221;120000;248.5900000;249.0300000;248.3800000;248.9700000;1815390
SBER;30;20200221;123000;248.9700000;249.1000000;248.3000000;248.4700000;794040
SBER;30;20200221;130000;248.5800000;248.9900000;248.4200000;248.6500000;436330
SBER;30;20200221;133000;248.6100000;249.4900000;248.5500000;249.3400000;1397220
SBER;30;20200221;140000;249.3400000;249.4800000;249.0800000;249.0800000;354610
SBER;30;20200221;143000;249.0800000;249.3000000;248.8600000;249.2700000;604480
SBER;30;20200221;150000;249.2600000;250.0900000;249.1200000;249.8900000;1284110
SBER;30;20200221;153000;249.8900000;250.1100000;249.6400000;250.0200000;539730
SBER;30;20200221;160000;250.0800000;250.8800000;249.9800000;250.5300000;1419530
SBER;30;20200221;163000;250.5300000;250.8900000;250.3200000;250.6000000;814440
SBER;30;20200221;170000;250.5800000;250.7500000;250.1600000;250.5500000;892620
SBER;30;20200221;173000;250.4800000;251.2000000;250.3300000;250.6400000;1774210
SBER;30;20200221;180000;250.6500000;251.0000000;249.7300000;250.3000000;2121120
SBER;30;20200221;183000;250.3600000;251.4900000;250.1200000;250.7200000;2676270
SBER;30;20200221;190000;250.7200000;251.3500000;250.6500000;250.8000000;2800590
SBER;30;20200225;103000;247.9800000;248.6300000;247.0300000;247.8000000;6158580
SBER;30;20200225;110000;247.8000000;247.8600000;247.4400000;247.4900000;1734120
SBER;30;20200225;113000;247.5000000;247.6900000;246.5700000;247.4600000;2997260
SBER;30;20200225;120000;247.4600000;248.8300000;247.3600000;247.8700000;3503420
SBER;30;20200225;123000;247.8500000;248.1600000;247.4600000;247.8100000;1820730
SBER;30;20200225;130000;247.7800000;247.8600000;247.3000000;247.3200000;1618480
SBER;30;20200225;133000;247.3200000;247.4800000;247.0500000;247.2600000;1278840
SBER;30;20200225;140000;247.2100000;247.3000000;246.6800000;246.8700000;1904230
SBER;30;20200225;143000;246.8800000;246.8800000;245.7700000;246.3500000;2709240
SBER;30;20200225;150000;246.3100000;247.4600000;245.5900000;246.3200000;3090830
SBER;30;20200225;153000;246.3200000;246.6200000;246.0200000;246.4900000;934120
SBER;30;20200225;160000;246.3800000;247.4500000;246.2100000;247.0600000;952020
SBER;30;20200225;163000;247.0600000;247.5000000;246.8900000;247.1300000;1013980
SBER;30;20200225;170000;247.0700000;247.2600000;246.5200000;246.6000000;852040
SBER;30;20200225;173000;246.5700000;247.1200000;246.3300000;246.8400000;1611420
SBER;30;20200225;180000;246.8600000;247.1500000;246.2200000;246.8000000;1405230
SBER;30;20200225;183000;246.8000000;247.0800000;245.2000000;245.3200000;3433070
SBER;30;20200225;190000;245.3200000;245.9000000;245.1700000;245.1900000;3487460
SBER;30;20200226;103000;244.7500000;245.1200000;243.6000000;243.8800000;7315420
SBER;30;20200226;110000;243.8900000;245.5000000;243.5500000;245.3100000;3752820
SBER;30;20200226;113000;245.3100000;246.5000000;245.0200000;246.0700000;6159110
SBER;30;20200226;120000;246.0600000;246.9300000;244.7000000;245.3100000;3950220
SBER;30;20200226;123000;245.3200000;245.3500000;243.6200000;243.8000000;5786490
SBER;30;20200226;130000;243.8900000;244.8800000;243.2200000;243.7000000;3323590
SBER;30;20200226;133000;243.7400000;245.0000000;243.6100000;244.6500000;2032550
SBER;30;20200226;140000;244.6500000;246.3900000;244.5200000;246.2500000;3116400
SBER;30;20200226;143000;246.2500000;246.8000000;245.5100000;246.6200000;2636840
SBER;30;20200226;150000;246.6900000;247.0900000;246.3800000;246.5900000;2239480
SBER;30;20200226;153000;246.5900000;248.0000000;246.3500000;247.3100000;2933920
SBER;30;20200226;160000;247.3700000;247.7400000;247.0000000;247.6500000;896180
SBER;30;20200226;163000;247.6600000;249.1000000;247.6400000;248.9300000;2911720
SBER;30;20200226;170000;248.9500000;249.9400000;248.8400000;249.3300000;3044320
SBER;30;20200226;173000;249.3100000;249.6400000;248.3800000;248.4500000;3095420
SBER;30;20200226;180000;248.4500000;250.5200000;248.2900000;249.9100000;4309500
SBER;30;20200226;183000;249.8500000;250.2900000;249.5000000;249.7000000;3800500
SBER;30;20200226;190000;249.7200000;251.2100000;249.7200000;250.8000000;6224610
SBER;30;20200227;103000;247.5000000;248.3000000;246.1900000;247.1200000;6483500
SBER;30;20200227;110000;247.1500000;248.9400000;247.0700000;247.7900000;1967560
SBER;30;20200227;113000;247.7400000;248.9800000;247.2800000;247.5000000;2455930
SBER;30;20200227;120000;247.5000000;247.8000000;246.5000000;247.4100000;2338580
SBER;30;20200227;123000;247.4200000;247.8700000;247.0100000;247.1100000;1275980
SBER;30;20200227;130000;247.0800000;247.4500000;246.5000000;246.5000000;1990630
SBER;30;20200227;133000;246.5700000;246.9900000;246.3100000;246.4000000;962830
SBER;30;20200227;140000;246.3200000;247.1000000;246.3000000;246.7000000;976570
SBER;30;20200227;143000;246.7900000;246.9900000;246.2000000;246.7200000;1953900
SBER;30;20200227;150000;246.7200000;246.9700000;245.7500000;245.8500000;2372290
SBER;30;20200227;153000;245.8000000;246.2000000;244.2500000;244.3700000;4847580
SBER;30;20200227;160000;244.3700000;245.4100000;244.1100000;244.7700000;3840970
SBER;30;20200227;163000;244.7800000;245.9100000;244.2000000;245.8500000;4030690
SBER;30;20200227;170000;245.8000000;245.9900000;244.5300000;245.0600000;2773050
SBER;30;20200227;173000;245.1800000;245.3700000;244.0500000;244.4700000;2175680
SBER;30;20200227;180000;244.3300000;245.1800000;243.2300000;243.9500000;5150060
SBER;30;20200227;183000;243.9000000;244.4700000;242.5700000;242.6600000;5978870
SBER;30;20200227;190000;242.6900000;243.2300000;242.0000000;242.8800000;6313000
SBER;30;20200228;103000;234.9600000;239.0000000;232.1900000;235.3600000;16670010
SBER;30;20200228;110000;235.3600000;237.4700000;231.7500000;235.0000000;13063190
SBER;30;20200228;113000;234.9000000;237.9200000;234.6000000;236.8100000;7838820
SBER;30;20200228;120000;236.9300000;237.2900000;234.8500000;234.8500000;7873430
SBER;30;20200228;123000;234.9000000;235.5000000;231.0400000;231.1900000;8755830
SBER;30;20200228;130000;231.1800000;233.8000000;231.0000000;233.3500000;9586630
SBER;30;20200228;133000;233.3400000;234.5000000;231.5300000;234.2100000;5059910
SBER;30;20200228;140000;234.2100000;235.7300000;233.0100000;235.4600000;4374040
SBER;30;20200228;143000;235.4600000;237.2600000;235.3100000;236.1400000;5322470
SBER;30;20200228;150000;236.1500000;237.7000000;235.0000000;235.4200000;4055530
SBER;30;20200228;153000;235.4300000;237.4000000;234.5200000;236.7300000;3803610
SBER;30;20200228;160000;236.7900000;237.4300000;235.6000000;237.3600000;3447810
SBER;30;20200228;163000;237.3700000;237.9000000;236.5200000;236.7000000;3573100
SBER;30;20200228;170000;236.7000000;237.0500000;234.8300000;235.0900000;3475010
SBER;30;20200228;173000;235.0400000;235.2600000;232.3800000;233.4900000;6046680
SBER;30;20200228;180000;233.4600000;235.6500000;232.7100000;233.1400000;5402680
SBER;30;20200228;183000;233.1800000;234.1100000;232.2100000;232.6900000;4864510
SBER;30;20200228;190000;232.7000000;233.3600000;232.5300000;233.3600000;9974350
SBER;30;20200302;103000;238.5500000;238.9100000;236.5000000;237.1200000;6420630
SBER;30;20200302;110000;237.0100000;238.9000000;237.0100000;238.4000000;4391160
SBER;30;20200302;113000;238.2500000;241.0000000;238.1700000;239.7300000;7429850
SBER;30;20200302;120000;239.7700000;240.8700000;238.3100000;238.4000000;3891880
SBER;30;20200302;123000;238.3700000;238.5000000;237.0900000;237.4100000;3538970
SBER;30;20200302;130000;237.3600000;237.9700000;236.6200000;237.8800000;3145280
SBER;30;20200302;133000;237.8100000;237.8900000;236.1700000;236.8600000;2482420
SBER;30;20200302;140000;236.8200000;237.4000000;235.9700000;235.9700000;2031480
SBER;30;20200302;143000;236.0000000;236.3000000;233.6000000;233.6900000;4552890
SBER;30;20200302;150000;233.6300000;234.0800000;231.2700000;231.4700000;4395120
SBER;30;20200302;153000;231.4000000;231.7500000;218.8600000;226.5700000;23430940
SBER;30;20200302;160000;226.7000000;229.4500000;225.1800000;228.7200000;5546970
SBER;30;20200302;163000;228.7200000;229.0000000;226.6100000;227.3400000;3483300
SBER;30;20200302;170000;227.2700000;229.3000000;226.2200000;229.3000000;3417390
SBER;30;20200302;173000;229.2500000;231.9800000;228.7000000;231.7000000;6067050
SBER;30;20200302;180000;231.6800000;231.8500000;227.6900000;227.9100000;4502840
SBER;30;20200302;183000;227.7800000;229.3700000;226.7100000;229.3100000;4406700
SBER;30;20200302;190000;229.2700000;230.3300000;228.1700000;228.1700000;8553680
SBER;30;20200303;103000;233.0000000;234.8900000;232.2800000;233.2000000;9101260
SBER;30;20200303;110000;233.2000000;233.7500000;232.5300000;233.6500000;2863180
SBER;30;20200303;113000;233.6600000;236.2000000;233.5100000;235.4400000;8341050
SBER;30;20200303;120000;235.3700000;235.4900000;233.5500000;234.6600000;4679350
SBER;30;20200303;123000;234.6500000;234.7400000;232.8000000;234.2600000;2851970
SBER;30;20200303;130000;234.2600000;235.1800000;233.8700000;235.0300000;1637380
SBER;30;20200303;133000;235.0300000;235.0900000;233.6100000;234.1000000;1573610
SBER;30;20200303;140000;234.2000000;234.5600000;233.8200000;234.1400000;779040
SBER;30;20200303;143000;234.1200000;234.9000000;233.6200000;233.7500000;1982060
SBER;30;20200303;150000;233.7500000;234.9000000;233.7300000;234.6200000;1605570
SBER;30;20200303;153000;234.7000000;239.0000000;234.6400000;238.5400000;8416780
SBER;30;20200303;160000;238.4500000;238.7000000;235.2500000;235.8700000;4808680
SBER;30;20200303;163000;235.9300000;237.5000000;234.6600000;236.8300000;3484630
SBER;30;20200303;170000;236.9000000;237.0000000;235.6300000;235.9600000;2063830
SBER;30;20200303;173000;235.9000000;236.5000000;235.0900000;236.3000000;2314800
SBER;30;20200303;180000;236.3000000;236.3900000;233.0100000;233.8900000;6103430
SBER;30;20200303;183000;233.8200000;238.3800000;233.8200000;236.3200000;11911800
SBER;30;20200303;190000;236.3300000;237.6000000;236.2000000;236.6300000;8972680
SBER;30;20200304;103000;234.1300000;234.3700000;232.6200000;233.5400000;7019440
SBER;30;20200304;110000;233.5300000;234.0000000;232.8700000;234.0000000;2303790
SBER;30;20200304;113000;234.0000000;234.9100000;233.4000000;233.9900000;5178980
SBER;30;20200304;120000;233.9900000;234.7000000;233.5400000;234.7000000;3852490
SBER;30;20200304;123000;234.7000000;235.1900000;233.6300000;234.6100000;2951850
SBER;30;20200304;130000;234.5400000;236.1800000;234.4800000;235.8000000;3968400
SBER;30;20200304;133000;235.8100000;235.8500000;235.2500000;235.7200000;2092660
SBER;30;20200304;140000;235.6700000;236.0000000;234.8600000;234.8800000;1556920
SBER;30;20200304;143000;234.9300000;235.2800000;234.5000000;235.2200000;2447490
SBER;30;20200304;150000;235.2200000;235.5000000;234.2500000;234.9000000;1054460
SBER;30;20200304;153000;234.8900000;235.6500000;234.2800000;235.6400000;1237430
SBER;30;20200304;160000;235.6400000;236.7000000;235.3600000;236.2000000;2492660
SBER;30;20200304;163000;236.2000000;236.3200000;234.5000000;234.8400000;4347760
SBER;30;20200304;170000;234.8400000;235.6800000;234.7800000;235.0200000;1387490
SBER;30;20200304;173000;235.0200000;235.6900000;234.3600000;235.4400000;1510370
SBER;30;20200304;180000;235.4400000;235.6500000;234.5000000;234.7500000;3039340
SBER;30;20200304;183000;234.7100000;235.6000000;234.5600000;234.9400000;3176610
SBER;30;20200304;190000;234.9300000;235.4000000;234.5500000;235.2700000;4547410
SBER;30;20200305;103000;237.0300000;238.7200000;236.6100000;236.9700000;6360200
SBER;30;20200305;110000;236.9700000;237.5000000;236.5100000;237.1700000;1269140
SBER;30;20200305;113000;237.2100000;237.5000000;235.3200000;235.8500000;3965080
SBER;30;20200305;120000;235.8500000;236.7200000;235.6500000;235.7800000;2654380
SBER;30;20200305;123000;235.8000000;236.0500000;234.4000000;234.7000000;4466920
SBER;30;20200305;130000;234.6800000;234.7800000;233.5300000;234.0300000;3350330
SBER;30;20200305;133000;234.0200000;234.0600000;233.0000000;233.4700000;3285360
SBER;30;20200305;140000;233.4700000;234.8400000;233.4300000;233.8700000;3122050
SBER;30;20200305;143000;233.8000000;235.5000000;233.6800000;234.0600000;3068180
SBER;30;20200305;150000;234.0600000;234.2800000;233.0700000;233.5400000;2442610
SBER;30;20200305;153000;233.4900000;234.6300000;233.2600000;234.0500000;1470050
SBER;30;20200305;160000;234.0500000;234.1500000;232.7000000;233.3600000;1906250
SBER;30;20200305;163000;233.3600000;233.4900000;231.0000000;231.7400000;2957050
SBER;30;20200305;170000;231.6900000;232.5300000;231.5400000;231.8700000;2450990
SBER;30;20200305;173000;231.8700000;232.2000000;231.0300000;232.1600000;5326670
SBER;30;20200305;180000;232.2000000;232.6600000;231.1200000;231.2900000;2639390
SBER;30;20200305;183000;231.2900000;232.2000000;230.6400000;231.8500000;3485660
SBER;30;20200305;190000;231.8500000;232.3600000;231.7300000;232.3300000;2752390
SBER;30;20200306;103000;227.9900000;229.2000000;225.0000000;226.5000000;6381830
SBER;30;20200306;110000;226.6000000;228.1700000;226.0200000;226.6000000;4306300
SBER;30;20200306;113000;226.6000000;227.0000000;220.8000000;221.8000000;14493410
SBER;30;20200306;120000;221.7500000;222.9500000;220.8000000;222.8400000;6089400
SBER;30;20200306;123000;222.8400000;223.6400000;221.1000000;221.8000000;5166870
SBER;30;20200306;130000;221.8500000;222.3400000;220.0500000;221.0000000;4685500
SBER;30;20200306;133000;220.9900000;222.1800000;220.9900000;221.7400000;2590720
SBER;30;20200306;140000;221.7400000;222.5500000;220.0000000;220.9600000;6440830
SBER;30;20200306;143000;220.9600000;221.3300000;219.0000000;219.1200000;6260990
SBER;30;20200306;150000;219.1700000;219.9400000;216.6700000;218.1300000;8110600
SBER;30;20200306;153000;218.0700000;219.5000000;217.3500000;218.7500000;3898570
SBER;30;20200306;160000;218.7100000;219.5600000;218.0100000;219.3500000;3681540
SBER;30;20200306;163000;219.3400000;219.9200000;216.8200000;219.2900000;4571060
SBER;30;20200306;170000;219.3100000;221.3500000;219.3100000;221.0900000;6157250
SBER;30;20200306;173000;220.9800000;221.1200000;219.6200000;220.4800000;3387760
SBER;30;20200306;180000;220.4900000;221.6500000;218.5000000;219.6900000;4747720
SBER;30;20200306;183000;219.5300000;221.0000000;218.6000000;220.8000000;5335710
SBER;30;20200306;190000;220.8300000;221.1000000;219.9900000;219.9900000;7626620
SBER;30;20200310;103000;197.9900000;204.9800000;184.8600000;199.7900000;21607360
SBER;30;20200310;110000;199.7900000;199.7900000;192.1200000;194.7400000;16205580
SBER;30;20200310;113000;194.7100000;196.5900000;187.5800000;193.2200000;17089830
SBER;30;20200310;120000;193.2200000;195.0000000;191.0000000;193.4800000;9853960
SBER;30;20200310;123000;193.4800000;195.2700000;192.1700000;194.8500000;7436930
SBER;30;20200310;130000;194.8200000;199.4600000;193.6500000;198.6300000;11417090
SBER;30;20200310;133000;198.6900000;204.9000000;197.1000000;204.2300000;19455090
SBER;30;20200310;140000;204.2700000;209.3700000;201.3300000;207.1400000;17085980
SBER;30;20200310;143000;207.1400000;207.8400000;205.1000000;206.4600000;8568830
SBER;30;20200310;150000;206.4800000;210.9500000;205.8900000;209.9100000;12996600
SBER;30;20200310;153000;209.9100000;210.3400000;205.7700000;205.8100000;10135150
SBER;30;20200310;160000;205.7600000;207.6000000;203.0500000;206.5700000;14376080
SBER;30;20200310;163000;206.5700000;208.2300000;205.9500000;207.8300000;6970560
SBER;30;20200310;170000;207.8300000;212.7400000;206.9600000;210.9700000;12923560
SBER;30;20200310;173000;210.9200000;212.0500000;205.7000000;206.5100000;12781120
SBER;30;20200310;180000;206.5900000;206.9400000;202.1700000;202.3900000;14308180
SBER;30;20200310;183000;202.3700000;205.0000000;200.2700000;204.7700000;17031900
SBER;30;20200310;190000;204.7700000;205.5000000;201.2000000;201.2000000;13064880
SBER;30;20200311;103000;202.2000000;204.3300000;196.0000000;200.8100000;13108120
SBER;30;20200311;110000;200.8700000;203.0000000;199.6400000;202.7000000;5935400
SBER;30;20200311;113000;202.5900000;202.7600000;196.0000000;197.7800000;12799140
SBER;30;20200311;120000;197.8000000;202.4000000;197.1000000;201.0300000;9407660
SBER;30;20200311;123000;201.0400000;201.3200000;197.8300000;199.1200000;7840650
SBER;30;20200311;130000;199.0900000;200.2700000;198.0800000;198.4100000;6421580
SBER;30;20200311;133000;198.4100000;200.7900000;198.0100000;199.8500000;3604050
SBER;30;20200311;140000;199.8400000;200.9600000;199.7900000;200.2300000;5078060
SBER;30;20200311;143000;200.2400000;200.7700000;199.3400000;200.2000000;3901380
SBER;30;20200311;150000;200.2100000;200.3700000;198.7000000;199.0900000;3425060
SBER;30;20200311;153000;199.0900000;199.8800000;196.2000000;196.3000000;6159280
SBER;30;20200311;160000;196.3000000;197.0000000;192.7200000;192.7200000;12027690
SBER;30;20200311;163000;192.7400000;197.8000000;192.0500000;197.4800000;10544310
SBER;30;20200311;170000;197.5000000;198.8100000;195.8300000;197.3600000;8208470
SBER;30;20200311;173000;197.3300000;197.7800000;195.0000000;195.3600000;7743830
SBER;30;20200311;180000;195.3500000;195.8100000;194.4000000;195.6600000;6001980
SBER;30;20200311;183000;195.6600000;195.7000000;194.3000000;194.8800000;7047500
SBER;30;20200311;190000;194.7800000;195.5200000;194.5300000;194.5300000;8511700
SBER;30;20200312;103000;185.1700000;187.8700000;183.0300000;184.3300000;18780500
SBER;30;20200312;110000;184.2100000;185.4200000;180.1700000;181.8600000;18465250
SBER;30;20200312;113000;181.7600000;185.9000000;181.4000000;184.0200000;10672010
SBER;30;20200312;120000;184.0200000;184.8700000;180.3700000;181.8800000;11329820
SBER;30;20200312;123000;181.8600000;183.0000000;180.5400000;181.3400000;7027310
SBER;30;20200312;130000;181.3400000;182.1000000;179.5000000;180.3000000;16315410
SBER;30;20200312;133000;180.2600000;181.2900000;179.1700000;179.7600000;9255590
SBER;30;20200312;140000;179.7700000;180.7100000;179.0000000;179.6300000;7646680
SBER;30;20200312;143000;179.6300000;180.9000000;179.0400000;179.7300000;7601520
SBER;30;20200312;150000;179.7600000;181.6000000;179.1000000;180.9600000;6205530
SBER;30;20200312;153000;180.8800000;181.5700000;179.1100000;180.6700000;5042380
SBER;30;20200312;160000;180.6700000;182.4000000;180.3300000;180.6000000;7344480
SBER;30;20200312;163000;180.5600000;180.6500000;176.5500000;177.0800000;13081930
SBER;30;20200312;170000;176.9200000;178.2100000;173.1400000;177.2500000;21035200
SBER;30;20200312;173000;177.2500000;178.5000000;175.6400000;177.5600000;9689840
SBER;30;20200312;180000;177.5200000;178.8900000;177.1900000;178.1900000;7806210
SBER;30;20200312;183000;178.1300000;178.2700000;175.5300000;176.2100000;8488790
SBER;30;20200312;190000;176.2100000;177.0000000;175.3400000;175.9100000;11373880
SBER;30;20200313;103000;175.0000000;185.4300000;174.3000000;184.8000000;24167560
SBER;30;20200313;110000;184.7900000;190.2000000;184.7900000;188.2300000;18779160
SBER;30;20200313;113000;188.2900000;189.4000000;185.0700000;185.3300000;22753530
SBER;30;20200313;120000;185.3200000;185.6600000;182.6000000;184.5200000;12697640
SBER;30;20200313;123000;184.5200000;187.7900000;184.3400000;187.1100000;10151410
SBER;30;20200313;130000;187.1900000;188.5000000;186.4200000;187.3700000;9988440
SBER;30;20200313;133000;187.2700000;188.6500000;186.4300000;188.5900000;4522480
SBER;30;20200313;140000;188.5200000;189.7500000;187.6000000;188.9800000;7209390
SBER;30;20200313;143000;188.9000000;193.5000000;188.8300000;193.4500000;13048670
SBER;30;20200313;150000;193.4800000;198.5800000;192.7500000;197.7700000;18148270
SBER;30;20200313;153000;197.9000000;198.3300000;194.9800000;196.8200000;11970840
SBER;30;20200313;160000;196.8100000;199.0700000;194.0100000;195.6800000;15238250
SBER;30;20200313;163000;195.6800000;196.6500000;193.1300000;194.9600000;13913330
SBER;30;20200313;170000;194.9000000;196.9800000;192.7800000;194.0000000;18554580
SBER;30;20200313;173000;194.0000000;198.8300000;193.7000000;197.6200000;14831250
SBER;30;20200313;180000;197.7100000;199.0000000;197.5000000;198.0000000;14071520
SBER;30;20200313;183000;198.0000000;199.5200000;197.4400000;197.4600000;15677190
SBER;30;20200313;190000;197.4600000;199.4700000;197.1900000;198.6000000;16894610
SBER;30;20200316;103000;194.0000000;194.9900000;186.6900000;192.0900000;25681270
SBER;30;20200316;110000;192.0900000;196.7000000;191.3800000;194.9000000;12038360
SBER;30;20200316;113000;194.8600000;195.4500000;191.1000000;194.1800000;13131910
SBER;30;20200316;120000;194.1800000;195.4500000;192.1000000;192.3200000;12430370
SBER;30;20200316;123000;192.3200000;194.6400000;192.1200000;193.2700000;8313020
SBER;30;20200316;130000;193.3000000;193.4400000;190.5100000;190.5100000;7236690
SBER;30;20200316;133000;190.5900000;192.7400000;190.0000000;192.0100000;6887470
SBER;30;20200316;140000;192.0100000;192.9200000;191.4000000;192.3200000;4440660
SBER;30;20200316;143000;192.3800000;192.4700000;189.0000000;189.2300000;8187230
SBER;30;20200316;150000;189.1300000;189.6700000;187.1000000;187.1300000;6992260
SBER;30;20200316;153000;187.1300000;189.6800000;187.1000000;188.4300000;6528010
SBER;30;20200316;160000;188.4300000;188.9300000;187.2500000;187.3600000;6610590
SBER;30;20200316;163000;187.3600000;188.7000000;187.2500000;187.5700000;3543450
SBER;30;20200316;170000;187.5000000;191.4500000;186.0000000;190.9100000;12127910
SBER;30;20200316;173000;190.9000000;192.6800000;189.7000000;191.9600000;10795390
SBER;30;20200316;180000;192.0000000;196.0000000;191.9000000;194.6800000;13387260
SBER;30;20200316;183000;194.6900000;196.1100000;193.2400000;195.8400000;7518180
SBER;30;20200316;190000;195.8400000;196.4500000;194.5400000;195.8500000;7806130
SBER;30;20200317;103000;194.9200000;204.7800000;194.0000000;202.0400000;20951740
SBER;30;20200317;110000;201.8300000;202.6700000;200.0000000;200.9400000;7002300
SBER;30;20200317;113000;200.9300000;201.7000000;194.3100000;195.7200000;13617250
SBER;30;20200317;120000;195.7200000;196.9400000;187.3000000;189.4400000;18727380
SBER;30;20200317;123000;189.4400000;191.5900000;187.8000000;189.1200000;10719520
SBER;30;20200317;130000;189.0800000;191.1100000;187.6000000;188.4100000;9305930
SBER;30;20200317;133000;188.2000000;191.3800000;187.0000000;190.3000000;7921380
SBER;30;20200317;140000;190.3000000;190.5400000;188.8000000;190.4500000;4509860
SBER;30;20200317;143000;190.4500000;191.9500000;187.3300000;187.5500000;10410840
